0.01078986220472441,0.06666666666666668,0.14083039906103287
0.004694444444444445,0.013683333333333334,0.3603333333333334
0.10921611111111111,0.006045916666666668,0.526083000000009
0.3048963399157805,0.008514071969335584,0.5713486937941584
0.045699872991082434,0.020661240820274568,0.24604571367556646
0.576701226635514,0.025501867413632105,0.4552221930438843
0.5290244444444445,0.049294666666666646,0.4020853333333338
0.039776561206951416,0.04230912945339188,0.3340997132747679
0.13520961216642838,0.04560084914741474,0.3850621390264026
0.25158853562311434,0.0319671503636427,0.3683556042732375
0.17909375131142727,0.02477553945978573,0.2796498541320859
0.00011851851851851852,0.055464296296296296,0.2839822222222223
